id_transaccion,fecha,id_cliente,categoria,producto,precio_unitario,cantidad,descuento_pct,total,canal,metodo_pago,ciudad,satisfaccion,atipico_total,año,mes_num,mes,trimestre,dia_semana,es_fin_de_semana,semana_iso,importe_medio_unitario
TX-009830,2025-09-27 10:15:00,C-00933,Hogar,Purificador de Aire,159.0,1,0.0,159.0,Online,PayPal,Valencia,4.3,False,2025,9,Septiembre,T3,Sábado,True,39,159.0
TX-009831,2025-09-27 10:35:00,C-01299,Hogar,Lámpara Inteligente,45.0,3,0.0,135.0,Tienda física,Tarjeta,Bilbao,3.9,False,2025,9,Septiembre,T3,Sábado,True,39,45.0
TX-009832,2025-09-27 10:45:00,C-01311,Ropa,Vaqueros Slim,59.0,1,0.0,59.0,Tienda física,Tarjeta,Barcelona,2.8,False,2025,9,Septiembre,T3,Sábado,True,39,59.0
TX-009833,2025-09-27 11:25:00,C-00177,Hogar,Set Sartenes Antiadherentes,79.0,1,0.27,57.67,Tienda física,PayPal,Sevilla,4.3,False,2025,9,Septiembre,T3,Sábado,True,39,57.67
TX-009834,2025-09-27 11:35:00,C-00707,Electrónica,Smartphone Galaxy X,699.0,4,0.0,2796.0,Tienda física,Tarjeta,Barcelona,4.9,True,2025,9,Septiembre,T3,Sábado,True,39,699.0
TX-009835,2025-09-27 11:40:00,C-01344,Alimentación,Té Verde Premium,9.0,1,0.0,9.0,Tienda física,PayPal,Barcelona,4.3,False,2025,9,Septiembre,T3,Sábado,True,39,9.0
TX-009836,2025-09-27 12:45:00,C-00748,Ropa,Camisa Clásica,35.0,1,0.23,26.95,Tienda física,Tarjeta,Valencia,4.3,False,2025,9,Septiembre,T3,Sábado,True,39,26.95
TX-009837,2025-09-27 13:55:00,C-00214,Electrónica,Auriculares Inalámbricos,129.0,2,0.0,258.0,Tienda física,Bizum,Sevilla,5.0,False,2025,9,Septiembre,T3,Sábado,True,39,129.0
TX-009838,2025-09-27 14:20:00,C-01331,Hogar,Cafetera Espresso,189.0,1,0.0,189.0,Online,Tarjeta,Barcelona,4.9,False,2025,9,Septiembre,T3,Sábado,True,39,189.0
TX-009839,2025-09-27 15:05:00,C-01122,Electrónica,Smartphone Galaxy X,699.0,4,0.0,2796.0,Online,Bizum,Valencia,2.9,True,2025,9,Septiembre,T3,Sábado,True,39,699.0
TX-009840,2025-09-27 15:20:00,C-00642,Electrónica,"Monitor 4K 27""",249.0,4,0.15,846.6,Online,PayPal,Valencia,4.4,False,2025,9,Septiembre,T3,Sábado,True,39,211.65
TX-009841,2025-09-27 17:05:00,C-01149,Alimentación,Aceite de Oliva Extra,12.0,1,0.0,12.0,Tienda física,Efectivo,Madrid,3.6,False,2025,9,Septiembre,T3,Sábado,True,39,12.0
TX-009842,2025-09-27 17:10:00,C-00136,Libros,Biografía Histórica,25.0,1,0.0,25.0,Tienda física,PayPal,Madrid,3.7,False,2025,9,Septiembre,T3,Sábado,True,39,25.0
TX-009843,2025-09-27 18:20:00,C-01344,Electrónica,Tablet Pro 11,449.0,3,0.0,1347.0,Online,Tarjeta,Sevilla,4.6,False,2025,9,Septiembre,T3,Sábado,True,39,449.0
TX-009844,2025-09-27 18:25:00,C-01311,Alimentación,Café en Grano 1kg,14.0,1,0.0,14.0,Online,Tarjeta,Madrid,3.4,False,2025,9,Septiembre,T3,Sábado,True,39,14.0
TX-009845,2025-09-27 19:40:00,C-00933,Electrónica,Smartwatch Active,199.0,1,0.0,199.0,Online,Bizum,Madrid,4.1,False,2025,9,Septiembre,T3,Sábado,True,39,199.0
TX-009846,2025-09-27 20:30:00,C-01344,Deportes,Bicicleta Estática,349.0,3,0.0,1047.0,Online,PayPal,Bilbao,3.0,False,2025,9,Septiembre,T3,Sábado,True,39,349.0
TX-009847,2025-09-27 20:35:00,C-00933,Electrónica,Smartwatch Active,199.0,1,0.0,199.0,Tienda física,Bizum,Barcelona,4.5,False,2025,9,Septiembre,T3,Sábado,True,39,199.0
TX-009848,2025-09-27 20:45:00,C-00796,Hogar,Cafetera Espresso,189.0,2,0.0,378.0,Tienda física,Bizum,Sevilla,3.8,False,2025,9,Septiembre,T3,Sábado,True,39,189.0
TX-009849,2025-09-27 21:05:00,C-01222,Deportes,Set Bandas Elásticas,19.0,4,0.0,76.0,Tienda física,Tarjeta,Barcelona,4.4,False,2025,9,Septiembre,T3,Sábado,True,39,19.0
TX-009850,2025-09-27 21:30:00,C-00942,Hogar,Set Sartenes Antiadherentes,79.0,2,0.0,158.0,Tienda física,Tarjeta,Madrid,4.1,False,2025,9,Septiembre,T3,Sábado,True,39,79.0
TX-009851,2025-09-27 21:40:00,C-00400,Deportes,Esterilla Yoga Pro,29.0,1,0.0,29.0,Online,PayPal,Málaga,4.2,False,2025,9,Septiembre,T3,Sábado,True,39,29.0
TX-009852,2025-09-28 09:15:00,C-01344,Ropa,Sudadera Premium,49.0,3,0.0,147.0,Online,Tarjeta,Madrid,4.0,False,2025,9,Septiembre,T3,Domingo,True,39,49.0
TX-009853,2025-09-28 09:40:00,C-01226,Alimentación,Aceite de Oliva Extra,12.0,3,0.0,36.0,Online,Efectivo,Sevilla,4.0,False,2025,9,Septiembre,T3,Domingo,True,39,12.0
TX-009854,2025-09-28 09:45:00,C-00160,Electrónica,Auriculares Inalámbricos,129.0,4,0.0,516.0,Tienda física,Tarjeta,Barcelona,4.0,False,2025,9,Septiembre,T3,Domingo,True,39,129.0
TX-009855,2025-09-28 10:00:00,C-00575,Alimentación,Té Verde Premium,9.0,1,0.0,9.0,Online,Tarjeta,Madrid,2.9,False,2025,9,Septiembre,T3,Domingo,True,39,9.0
TX-009856,2025-09-28 11:15:00,C-00777,Hogar,Robot Aspirador,299.0,1,0.0,299.0,Tienda física,Tarjeta,Madrid,4.1,False,2025,9,Septiembre,T3,Domingo,True,39,299.0
TX-009857,2025-09-28 11:35:00,C-00584,Ropa,Chaqueta Impermeable,89.0,2,0.0,178.0,Online,Tarjeta,Málaga,4.0,False,2025,9,Septiembre,T3,Domingo,True,39,89.0
TX-009858,2025-09-28 13:25:00,C-00020,Ropa,Camisa Clásica,35.0,2,0.0,70.0,Online,Tarjeta,Valencia,4.2,False,2025,9,Septiembre,T3,Domingo,True,39,35.0
TX-009859,2025-09-28 14:25:00,C-00868,Deportes,Bicicleta Estática,349.0,3,0.0,1047.0,Online,Efectivo,Madrid,4.4,False,2025,9,Septiembre,T3,Domingo,True,39,349.0
TX-009860,2025-09-28 14:25:00,C-00430,Ropa,Vaqueros Slim,59.0,3,0.0,177.0,Tienda física,Efectivo,Madrid,2.6,False,2025,9,Septiembre,T3,Domingo,True,39,59.0
TX-009861,2025-09-28 14:35:00,C-01088,Electrónica,Smartphone Galaxy X,699.0,1,0.0,699.0,Tienda física,Bizum,Bilbao,3.5,False,2025,9,Septiembre,T3,Domingo,True,39,699.0
TX-009862,2025-09-28 15:00:00,C-01279,Ropa,Camisa Clásica,35.0,2,0.0,70.0,Online,Tarjeta,Valencia,3.4,False,2025,9,Septiembre,T3,Domingo,True,39,35.0
TX-009863,2025-09-28 17:00:00,C-01500,Ropa,Zapatillas Running,99.0,3,0.0,297.0,Tienda física,Tarjeta,Valencia,4.5,False,2025,9,Septiembre,T3,Domingo,True,39,99.0
TX-009864,2025-09-28 17:55:00,C-01344,Electrónica,Tablet Pro 11,449.0,5,0.0,2245.0,Online,Tarjeta,Málaga,4.0,True,2025,9,Septiembre,T3,Domingo,True,39,449.0
TX-009865,2025-09-28 18:25:00,C-01344,Libros,Novela Bestseller,21.0,2,0.0,42.0,Online,PayPal,Valencia,3.3,False,2025,9,Septiembre,T3,Domingo,True,39,21.0
TX-009866,2025-09-28 18:45:00,C-00202,Electrónica,Smartphone Galaxy X,699.0,2,0.0,1398.0,Online,PayPal,Madrid,4.0,False,2025,9,Septiembre,T3,Domingo,True,39,699.0
TX-009867,2025-09-28 18:50:00,C-01344,Deportes,Esterilla Yoga Pro,29.0,1,0.0,29.0,Tienda física,Tarjeta,Madrid,2.3,False,2025,9,Septiembre,T3,Domingo,True,39,29.0
TX-009868,2025-09-28 20:15:00,C-01344,Electrónica,Tablet Pro 11,449.0,5,0.17,1863.35,Online,Tarjeta,Barcelona,3.8,True,2025,9,Septiembre,T3,Domingo,True,39,372.67
TX-009869,2025-09-28 20:50:00,C-00933,Alimentación,Miel Orgánica,8.0,5,0.0,40.0,Online,Efectivo,Madrid,4.5,False,2025,9,Septiembre,T3,Domingo,True,39,8.0
TX-009870,2025-09-28 20:50:00,C-00920,Ropa,Zapatillas Running,99.0,1,0.0,99.0,Online,Tarjeta,Zaragoza,4.0,False,2025,9,Septiembre,T3,Domingo,True,39,99.0
TX-009871,2025-09-28 21:15:00,C-00239,Electrónica,Smartphone Galaxy X,699.0,2,0.0,1398.0,Online,Efectivo,Barcelona,3.2,False,2025,9,Septiembre,T3,Domingo,True,39,699.0
TX-009872,2025-09-29 09:00:00,C-01434,Electrónica,Portátil UltraBook 15,1099.0,4,0.0,4396.0,Tienda física,Tarjeta,Bilbao,3.9,True,2025,9,Septiembre,T3,Lunes,False,40,1099.0
TX-009873,2025-09-29 10:35:00,C-00818,Deportes,Balón Profesional,39.0,2,0.0,78.0,Tienda física,PayPal,Valencia,3.4,False,2025,9,Septiembre,T3,Lunes,False,40,39.0
TX-009874,2025-09-29 10:35:00,C-00985,Libros,Biografía Histórica,25.0,1,0.0,25.0,Online,Tarjeta,Málaga,4.6,False,2025,9,Septiembre,T3,Lunes,False,40,25.0
TX-009875,2025-09-29 11:15:00,C-01233,Deportes,Bicicleta Estática,349.0,5,0.0,1745.0,Online,PayPal,Barcelona,4.0,True,2025,9,Septiembre,T3,Lunes,False,40,349.0
TX-009876,2025-09-29 11:30:00,C-00933,Electrónica,Tablet Pro 11,449.0,5,0.0,2245.0,Tienda física,PayPal,Málaga,4.4,True,2025,9,Septiembre,T3,Lunes,False,40,449.0
TX-009877,2025-09-29 12:00:00,C-01081,Ropa,Camisa Clásica,35.0,1,0.14,30.1,Online,PayPal,Barcelona,4.5,False,2025,9,Septiembre,T3,Lunes,False,40,30.1
TX-009878,2025-09-29 12:10:00,C-00474,Electrónica,"Monitor 4K 27""",249.0,2,0.0,498.0,Online,Tarjeta,Málaga,3.6,False,2025,9,Septiembre,T3,Lunes,False,40,249.0
TX-009879,2025-09-29 12:50:00,C-01344,Hogar,Set Sartenes Antiadherentes,79.0,1,0.0,79.0,Tienda física,Bizum,Bilbao,4.3,False,2025,9,Septiembre,T3,Lunes,False,40,79.0
TX-009880,2025-09-29 12:50:00,C-00509,Electrónica,Smartphone Galaxy X,699.0,1,0.0,699.0,Tienda física,Tarjeta,Madrid,3.4,False,2025,9,Septiembre,T3,Lunes,False,40,699.0
TX-009881,2025-09-29 13:30:00,C-00505,Alimentación,Chocolate Artesanal,6.0,2,0.0,12.0,Online,Tarjeta,Valencia,3.5,False,2025,9,Septiembre,T3,Lunes,False,40,6.0
TX-009882,2025-09-29 14:05:00,C-00541,Hogar,Set Sartenes Antiadherentes,79.0,1,0.0,79.0,Tienda física,Tarjeta,Sevilla,3.7,False,2025,9,Septiembre,T3,Lunes,False,40,79.0
TX-009883,2025-09-29 14:10:00,C-01344,Hogar,Purificador de Aire,159.0,1,0.0,159.0,Tienda física,Tarjeta,Barcelona,3.6,False,2025,9,Septiembre,T3,Lunes,False,40,159.0
TX-009884,2025-09-29 14:10:00,C-01344,Hogar,Lámpara Inteligente,45.0,1,0.0,45.0,Tienda física,PayPal,Málaga,4.2,False,2025,9,Septiembre,T3,Lunes,False,40,45.0
TX-009885,2025-09-29 14:30:00,C-00933,Electrónica,Auriculares Inalámbricos,129.0,2,0.0,258.0,Online,Tarjeta,Barcelona,2.8,False,2025,9,Septiembre,T3,Lunes,False,40,129.0
TX-009886,2025-09-29 15:40:00,C-00933,Deportes,Balón Profesional,39.0,1,0.07,36.27,Online,Tarjeta,Barcelona,4.7,False,2025,9,Septiembre,T3,Lunes,False,40,36.27
TX-009887,2025-09-29 16:00:00,C-01344,Deportes,Balón Profesional,39.0,1,0.0,39.0,Tienda física,Efectivo,Málaga,3.0,False,2025,9,Septiembre,T3,Lunes,False,40,39.0
TX-009888,2025-09-29 16:35:00,C-00235,Electrónica,"Monitor 4K 27""",249.0,2,0.17,413.34,Online,Tarjeta,Madrid,4.9,False,2025,9,Septiembre,T3,Lunes,False,40,206.67
TX-009889,2025-09-29 17:15:00,C-01260,Alimentación,Café en Grano 1kg,14.0,4,0.0,56.0,Tienda física,Tarjeta,Madrid,3.7,False,2025,9,Septiembre,T3,Lunes,False,40,14.0
TX-009890,2025-09-29 17:25:00,C-00933,Electrónica,Smartphone Galaxy X,699.0,4,0.0,2796.0,Tienda física,Efectivo,Barcelona,4.3,True,2025,9,Septiembre,T3,Lunes,False,40,699.0
TX-009891,2025-09-29 18:05:00,C-00670,Deportes,Balón Profesional,39.0,2,0.0,78.0,Online,Tarjeta,Sevilla,3.1,False,2025,9,Septiembre,T3,Lunes,False,40,39.0
TX-009892,2025-09-29 20:15:00,C-01344,Alimentación,Té Verde Premium,9.0,1,0.0,9.0,Online,Efectivo,Madrid,3.6,False,2025,9,Septiembre,T3,Lunes,False,40,9.0
TX-009893,2025-09-29 21:40:00,C-01260,Libros,Manual de Python,39.0,1,0.0,39.0,Online,Bizum,Madrid,3.6,False,2025,9,Septiembre,T3,Lunes,False,40,39.0
TX-009894,2025-09-29 21:40:00,C-01490,Hogar,Robot Aspirador,299.0,5,0.0,1495.0,Tienda física,Tarjeta,Valencia,3.6,True,2025,9,Septiembre,T3,Lunes,False,40,299.0
TX-009895,2025-09-30 10:25:00,C-00138,Electrónica,"Monitor 4K 27""",249.0,4,0.22,776.88,Tienda física,Tarjeta,Madrid,4.7,False,2025,9,Septiembre,T3,Martes,False,40,194.22
TX-009896,2025-09-30 13:25:00,C-00567,Electrónica,Tablet Pro 11,449.0,1,0.0,449.0,Online,Tarjeta,Valencia,4.8,False,2025,9,Septiembre,T3,Martes,False,40,449.0
TX-009897,2025-09-30 14:55:00,C-00218,Ropa,Vaqueros Slim,59.0,1,0.0,59.0,Online,Bizum,Málaga,3.1,False,2025,9,Septiembre,T3,Martes,False,40,59.0
TX-009898,2025-09-30 15:25:00,C-00933,Electrónica,Smartwatch Active,199.0,2,0.23,306.46,Online,Tarjeta,Valencia,4.3,False,2025,9,Septiembre,T3,Martes,False,40,153.23
TX-009899,2025-09-30 16:20:00,C-00231,Ropa,Vaqueros Slim,59.0,1,0.0,59.0,Online,Tarjeta,Madrid,3.7,False,2025,9,Septiembre,T3,Martes,False,40,59.0
TX-009900,2025-09-30 16:25:00,C-00450,Electrónica,Smartphone Galaxy X,699.0,3,0.27,1530.81,Online,Tarjeta,Bilbao,4.8,True,2025,9,Septiembre,T3,Martes,False,40,510.27
TX-009901,2025-09-30 16:40:00,C-01260,Electrónica,"Monitor 4K 27""",249.0,1,0.0,249.0,Online,PayPal,Zaragoza,3.6,False,2025,9,Septiembre,T3,Martes,False,40,249.0
TX-009902,2025-09-30 17:00:00,C-00524,Deportes,Esterilla Yoga Pro,29.0,2,0.0,58.0,Online,Tarjeta,Sevilla,4.5,False,2025,9,Septiembre,T3,Martes,False,40,29.0
TX-009903,2025-09-30 17:05:00,C-00933,Deportes,Bicicleta Estática,349.0,2,0.0,698.0,Tienda física,Bizum,Madrid,4.1,False,2025,9,Septiembre,T3,Martes,False,40,349.0
TX-009904,2025-09-30 19:30:00,C-00933,Libros,Biografía Histórica,25.0,3,0.0,75.0,Online,Tarjeta,Madrid,4.1,False,2025,9,Septiembre,T3,Martes,False,40,25.0
TX-009905,2025-09-30 19:35:00,C-00170,Deportes,Mancuernas Ajustables,149.0,4,0.0,596.0,Tienda física,PayPal,Madrid,4.5,False,2025,9,Septiembre,T3,Martes,False,40,149.0
TX-009906,2025-09-30 20:10:00,C-01168,Deportes,Bicicleta Estática,349.0,4,0.0,1396.0,Tienda física,Tarjeta,Málaga,4.1,False,2025,9,Septiembre,T3,Martes,False,40,349.0
TX-009907,2025-09-30 20:35:00,C-01003,Ropa,Chaqueta Impermeable,89.0,1,0.0,89.0,Online,Tarjeta,Barcelona,4.7,False,2025,9,Septiembre,T3,Martes,False,40,89.0
TX-009908,2025-09-30 21:25:00,C-01344,Deportes,Balón Profesional,39.0,3,0.0,117.0,Tienda física,Tarjeta,Zaragoza,4.8,False,2025,9,Septiembre,T3,Martes,False,40,39.0
TX-009909,2025-10-01 09:10:00,C-01250,Electrónica,"Monitor 4K 27""",249.0,1,0.0,249.0,Tienda física,Tarjeta,Bilbao,3.7,False,2025,10,Octubre,T4,Miércoles,False,40,249.0
TX-009910,2025-10-01 09:20:00,C-00810,Electrónica,Portátil UltraBook 15,1099.0,1,0.26,813.26,Online,Tarjeta,Sevilla,4.0,False,2025,10,Octubre,T4,Miércoles,False,40,813.26
TX-009911,2025-10-01 10:50:00,C-01344,Deportes,Balón Profesional,39.0,1,0.0,39.0,Online,Bizum,Bilbao,3.4,False,2025,10,Octubre,T4,Miércoles,False,40,39.0
TX-009912,2025-10-01 12:50:00,C-00933,Electrónica,Portátil UltraBook 15,1099.0,3,0.0,3297.0,Online,Tarjeta,Bilbao,3.6,True,2025,10,Octubre,T4,Miércoles,False,40,1099.0
TX-009913,2025-10-01 13:25:00,C-00933,Ropa,Camisa Clásica,35.0,2,0.22,54.6,Online,Bizum,Bilbao,4.6,False,2025,10,Octubre,T4,Miércoles,False,40,27.3
TX-009914,2025-10-01 13:40:00,C-01344,Libros,Biografía Histórica,25.0,1,0.0,25.0,Tienda física,Bizum,Madrid,3.4,False,2025,10,Octubre,T4,Miércoles,False,40,25.0
TX-009915,2025-10-01 14:25:00,C-00681,Hogar,Cafetera Espresso,189.0,1,0.0,189.0,Tienda física,PayPal,Sevilla,3.3,False,2025,10,Octubre,T4,Miércoles,False,40,189.0
TX-009916,2025-10-01 15:55:00,C-00303,Hogar,Lámpara Inteligente,45.0,4,0.0,180.0,Tienda física,Efectivo,Barcelona,4.5,False,2025,10,Octubre,T4,Miércoles,False,40,45.0
TX-009917,2025-10-01 16:10:00,C-00322,Electrónica,Smartwatch Active,199.0,1,0.15,169.15,Online,Tarjeta,Bilbao,4.0,False,2025,10,Octubre,T4,Miércoles,False,40,169.15
TX-009918,2025-10-01 16:15:00,C-00933,Deportes,Mancuernas Ajustables,149.0,2,0.0,298.0,Online,Tarjeta,Madrid,4.4,False,2025,10,Octubre,T4,Miércoles,False,40,149.0
TX-009919,2025-10-01 16:35:00,C-01311,Ropa,Zapatillas Running,99.0,3,0.0,297.0,Online,Tarjeta,Madrid,4.6,False,2025,10,Octubre,T4,Miércoles,False,40,99.0
TX-009920,2025-10-01 19:25:00,C-00994,Libros,Manual de Python,39.0,2,0.0,78.0,Online,Bizum,Madrid,3.1,False,2025,10,Octubre,T4,Miércoles,False,40,39.0
TX-009921,2025-10-01 20:05:00,C-00933,Deportes,Balón Profesional,39.0,1,0.0,39.0,Online,Efectivo,Madrid,4.1,False,2025,10,Octubre,T4,Miércoles,False,40,39.0
TX-009922,2025-10-01 20:25:00,C-00933,Electrónica,"Monitor 4K 27""",249.0,3,0.0,747.0,Online,Tarjeta,Madrid,3.3,False,2025,10,Octubre,T4,Miércoles,False,40,249.0
TX-009923,2025-10-01 21:30:00,C-00645,Electrónica,Auriculares Inalámbricos,129.0,2,0.0,258.0,Tienda física,Tarjeta,Madrid,3.4,False,2025,10,Octubre,T4,Miércoles,False,40,129.0
TX-009924,2025-10-01 21:45:00,C-00136,Electrónica,Smartwatch Active,199.0,4,0.0,796.0,Online,Tarjeta,Sevilla,4.2,False,2025,10,Octubre,T4,Miércoles,False,40,199.0
TX-009925,2025-10-02 10:20:00,C-01344,Deportes,Bicicleta Estática,349.0,2,0.0,698.0,Online,Efectivo,Valencia,4.7,False,2025,10,Octubre,T4,Jueves,False,40,349.0
TX-009926,2025-10-02 10:25:00,C-00933,Deportes,Set Bandas Elásticas,19.0,3,0.15,48.45,Tienda física,PayPal,Sevilla,3.6,False,2025,10,Octubre,T4,Jueves,False,40,16.15
TX-009927,2025-10-02 11:50:00,C-00136,Electrónica,"Monitor 4K 27""",249.0,2,0.0,498.0,Online,Bizum,Madrid,3.8,False,2025,10,Octubre,T4,Jueves,False,40,249.0
TX-009928,2025-10-02 12:20:00,C-00873,Alimentación,Café en Grano 1kg,14.0,1,0.07,13.02,Tienda física,Tarjeta,Madrid,3.8,False,2025,10,Octubre,T4,Jueves,False,40,13.02
TX-009929,2025-10-02 12:55:00,C-01027,Deportes,Mancuernas Ajustables,149.0,1,0.15,126.65,Online,Bizum,Madrid,2.8,False,2025,10,Octubre,T4,Jueves,False,40,126.65
TX-009930,2025-10-02 13:20:00,C-00404,Electrónica,"Monitor 4K 27""",249.0,1,0.0,249.0,Tienda física,Tarjeta,Barcelona,4.0,False,2025,10,Octubre,T4,Jueves,False,40,249.0
TX-009931,2025-10-02 14:30:00,C-00136,Electrónica,Tablet Pro 11,449.0,1,0.0,449.0,Tienda física,Tarjeta,Barcelona,3.4,False,2025,10,Octubre,T4,Jueves,False,40,449.0
TX-009932,2025-10-02 14:45:00,C-01344,Deportes,Set Bandas Elásticas,19.0,2,0.0,38.0,Tienda física,Efectivo,Sevilla,4.2,False,2025,10,Octubre,T4,Jueves,False,40,19.0
TX-009933,2025-10-02 15:25:00,C-01344,Electrónica,Smartphone Galaxy X,699.0,2,0.0,1398.0,Tienda física,Tarjeta,Málaga,4.0,False,2025,10,Octubre,T4,Jueves,False,40,699.0
TX-009934,2025-10-02 15:45:00,C-00642,Ropa,Vaqueros Slim,59.0,1,0.0,59.0,Tienda física,Tarjeta,Barcelona,4.1,False,2025,10,Octubre,T4,Jueves,False,40,59.0
TX-009935,2025-10-02 18:05:00,C-00803,Libros,Biografía Histórica,25.0,3,0.17,62.25,Tienda física,Efectivo,Barcelona,3.1,False,2025,10,Octubre,T4,Jueves,False,40,20.75
TX-009936,2025-10-02 19:25:00,C-00541,Libros,Novela Bestseller,21.0,1,0.0,21.0,Tienda física,Tarjeta,Madrid,3.3,False,2025,10,Octubre,T4,Jueves,False,40,21.0
TX-009937,2025-10-02 20:15:00,C-00400,Hogar,Set Sartenes Antiadherentes,79.0,3,0.0,237.0,Online,Efectivo,Barcelona,4.2,False,2025,10,Octubre,T4,Jueves,False,40,79.0
TX-009938,2025-10-02 21:10:00,C-01344,Ropa,Vaqueros Slim,59.0,3,0.0,177.0,Tienda física,Efectivo,Zaragoza,4.8,False,2025,10,Octubre,T4,Jueves,False,40,59.0
TX-009939,2025-10-03 09:45:00,C-00209,Alimentación,Chocolate Artesanal,6.0,3,0.0,18.0,Tienda física,PayPal,Valencia,3.9,False,2025,10,Octubre,T4,Viernes,False,40,6.0
TX-009940,2025-10-03 10:25:00,C-01018,Hogar,Set Sartenes Antiadherentes,79.0,1,0.25,59.25,Tienda física,Efectivo,Bilbao,3.8,False,2025,10,Octubre,T4,Viernes,False,40,59.25
TX-009941,2025-10-03 11:35:00,C-01344,Ropa,Sudadera Premium,49.0,2,0.0,98.0,Online,PayPal,Madrid,3.8,False,2025,10,Octubre,T4,Viernes,False,40,49.0
TX-009942,2025-10-03 13:05:00,C-01344,Alimentación,Té Verde Premium,9.0,1,0.23,6.93,Online,Tarjeta,Málaga,4.3,False,2025,10,Octubre,T4,Viernes,False,40,6.93
TX-009943,2025-10-03 13:30:00,C-00136,Deportes,Set Bandas Elásticas,19.0,1,0.25,14.25,Tienda física,Tarjeta,Valencia,4.6,False,2025,10,Octubre,T4,Viernes,False,40,14.25
TX-009944,2025-10-03 15:30:00,C-00933,Libros,Biografía Histórica,25.0,1,0.0,25.0,Tienda física,Efectivo,Madrid,3.9,False,2025,10,Octubre,T4,Viernes,False,40,25.0
TX-009945,2025-10-03 16:50:00,C-00038,Electrónica,Smartphone Galaxy X,699.0,1,0.0,699.0,Online,Tarjeta,Madrid,3.5,False,2025,10,Octubre,T4,Viernes,False,40,699.0
TX-009946,2025-10-03 16:55:00,C-00748,Electrónica,"Monitor 4K 27""",249.0,1,0.0,249.0,Tienda física,Efectivo,Málaga,4.3,False,2025,10,Octubre,T4,Viernes,False,40,249.0
TX-009947,2025-10-03 17:10:00,C-01233,Deportes,Mancuernas Ajustables,149.0,4,0.12,524.48,Online,Tarjeta,Valencia,4.4,False,2025,10,Octubre,T4,Viernes,False,40,131.12
TX-009948,2025-10-03 18:05:00,C-01360,Hogar,Lámpara Inteligente,45.0,1,0.0,45.0,Tienda física,Tarjeta,Málaga,3.5,False,2025,10,Octubre,T4,Viernes,False,40,45.0
TX-009949,2025-10-03 20:15:00,C-00355,Electrónica,Auriculares Inalámbricos,129.0,3,0.0,387.0,Online,Bizum,Madrid,4.6,False,2025,10,Octubre,T4,Viernes,False,40,129.0
TX-009950,2025-10-03 21:05:00,C-00541,Electrónica,Portátil UltraBook 15,1099.0,2,0.0,2198.0,Online,PayPal,Barcelona,4.2,True,2025,10,Octubre,T4,Viernes,False,40,1099.0
TX-009951,2025-10-03 21:45:00,C-00933,Electrónica,Smartphone Galaxy X,699.0,2,0.17,1160.34,Online,Efectivo,Zaragoza,4.5,False,2025,10,Octubre,T4,Viernes,False,40,580.17
TX-009952,2025-10-04 09:00:00,C-00066,Deportes,Set Bandas Elásticas,19.0,4,0.0,76.0,Online,Efectivo,Sevilla,4.2,False,2025,10,Octubre,T4,Sábado,True,40,19.0
TX-009953,2025-10-04 09:00:00,C-00933,Hogar,Robot Aspirador,299.0,2,0.0,598.0,Online,Bizum,Madrid,3.5,False,2025,10,Octubre,T4,Sábado,True,40,299.0
TX-009954,2025-10-04 09:50:00,C-00136,Electrónica,Tablet Pro 11,449.0,3,0.0,1347.0,Tienda física,Efectivo,Barcelona,4.0,False,2025,10,Octubre,T4,Sábado,True,40,449.0
TX-009955,2025-10-04 10:35:00,C-01045,Electrónica,Auriculares Inalámbricos,129.0,1,0.0,129.0,Online,PayPal,Madrid,3.7,False,2025,10,Octubre,T4,Sábado,True,40,129.0
TX-009956,2025-10-04 10:55:00,C-00788,Ropa,Camisa Clásica,35.0,1,0.15,29.75,Tienda física,Bizum,Madrid,3.3,False,2025,10,Octubre,T4,Sábado,True,40,29.75
TX-009957,2025-10-04 11:15:00,C-00933,Ropa,Vaqueros Slim,59.0,2,0.0,118.0,Online,Bizum,Bilbao,2.7,False,2025,10,Octubre,T4,Sábado,True,40,59.0
TX-009958,2025-10-04 13:00:00,C-00677,Alimentación,Té Verde Premium,9.0,1,0.0,9.0,Tienda física,PayPal,Barcelona,4.6,False,2025,10,Octubre,T4,Sábado,True,40,9.0
TX-009959,2025-10-04 13:15:00,C-01344,Electrónica,Portátil UltraBook 15,1099.0,2,0.22,1714.44,Tienda física,Efectivo,Bilbao,3.4,True,2025,10,Octubre,T4,Sábado,True,40,857.22
TX-009960,2025-10-04 13:40:00,C-00136,Ropa,Sudadera Premium,49.0,3,0.16,123.48,Online,Tarjeta,Madrid,4.1,False,2025,10,Octubre,T4,Sábado,True,40,41.16
TX-009961,2025-10-04 13:45:00,C-00364,Electrónica,Smartwatch Active,199.0,1,0.0,199.0,Tienda física,Tarjeta,Bilbao,4.6,False,2025,10,Octubre,T4,Sábado,True,40,199.0
TX-009962,2025-10-04 13:50:00,C-01344,Electrónica,Auriculares Inalámbricos,129.0,4,0.0,516.0,Tienda física,Efectivo,Barcelona,3.8,False,2025,10,Octubre,T4,Sábado,True,40,129.0
TX-009963,2025-10-04 13:50:00,C-00541,Alimentación,Miel Orgánica,8.0,2,0.0,16.0,Tienda física,Bizum,Málaga,3.6,False,2025,10,Octubre,T4,Sábado,True,40,8.0
